Location,Strand,Length,PID,start,end
2707127..2707684,+,185,16079698,2707127,2707684
2708175..2708699,-,174,255767611,2708175,2708699
2708943..2709419,-,158,255767612,2708943,2709419
2710002..2710787,-,261,16079702,2710002,2710787
2710848..2711075,-,75,16079703,2710848,2711075
2711109..2712242,-,377,255767613,2711109,2712242
2712577..2713134,-,185,16079706,2712577,2713134
2713320..2713802,-,160,16079707,2713320,2713802
2713949..2714140,-,63,16079708,2713949,2714140
2714933..2715493,-,186,16079709,2714933,2715493
2715719..2715865,-,48,16079710,2715719,2715865
2716035..2716856,-,273,16079711,2716035,2716856
2716973..2718175,+,400,16079712,2716973,2718175
2718344..2718802,+,152,16079713,2718344,2718802
2718959..2720263,-,434,16079714,2718959,2720263
2720526..2720669,-,47,255767614,2720526,2720669
2720687..2721652,-,321,16079715,2720687,2721652
2721778..2722644,+,288,16079716,2721778,2722644
2722767..2723804,-,345,16079717,2722767,2723804
2723892..2724827,-,311,16079718,2723892,2724827
2725114..2725503,-,129,16079719,2725114,2725503
2725837..2726727,+,296,255767615,2725837,2726727
2726885..2727163,-,92,255767616,2726885,2727163
2727160..2728482,-,440,16079722,2727160,2728482
2728647..2728979,-,110,16079723,2728647,2728979
2728976..2729740,-,254,16079724,2728976,2729740
2729753..2730226,-,157,16079725,2729753,2730226
2730560..2730835,-,91,16079726,2730560,2730835
2731107..2732339,-,410,16079727,2731107,2732339
2732980..2733543,-,187,16079729,2732980,2733543
2733772..2734143,-,123,16079730,2733772,2734143
2734953..2735456,-,167,16079731,2734953,2735456
2735682..2736536,-,284,16079732,2735682,2736536
2736915..2737958,+,347,16079733,2736915,2737958
2738308..2739105,+,265,16079734,2738308,2739105
2739486..2740193,+,235,16079735,2739486,2740193
2741357..2742112,-,251,16079736,2741357,2742112
2742244..2742774,-,176,16079737,2742244,2742774
2742909..2743889,+,326,255767617,2742909,2743889
2744163..2745479,-,438,16079739,2744163,2745479
2745594..2746463,-,289,16079740,2745594,2746463
2746608..2747711,+,367,255767618,2746608,2747711
2747984..2748817,-,277,16079742,2747984,2748817
2749260..2749523,+,87,16079743,2749260,2749523
2749660..2750475,+,271,255767619,2749660,2750475
2750883..2751239,-,118,255767620,2750883,2751239
2751292..2751726,-,144,16079746,2751292,2751726
2752167..2752553,-,128,16079747,2752167,2752553
2752802..2753047,+,81,16079748,2752802,2753047
2753065..2753433,+,122,16079749,2753065,2753433
2753452..2754588,+,378,255767621,2753452,2754588
2754607..2754804,+,65,16079751,2754607,2754804
2754820..2755119,+,99,16079752,2754820,2755119
2755382..2755804,-,140,255767622,2755382,2755804
2756312..2757361,+,349,255767623,2756312,2757361
2757492..2758001,+,169,50812271,2757492,2758001
2758043..2760076,-,677,16079757,2758043,2760076
2760233..2761060,-,275,16079758,2760233,2761060
2761081..2761890,-,269,16079759,2761081,2761890
2761907..2762395,-,162,16079760,2761907,2762395
2762395..2762835,-,146,16079761,2762395,2762835
2763025..2765832,-,935,255767624,2763025,2765832
2766558..2767946,+,462,255767625,2766558,2767946
2768042..2768674,-,210,16079764,2768042,2768674
2768827..2769654,+,275,16079765,2768827,2769654
2769850..2770350,+,166,16079766,2769850,2770350
2770350..2771207,+,285,16079767,2770350,2771207
2771318..2773222,+,634,16079768,2771318,2773222
2773356..2773646,+,96,16079769,2773356,2773646
2773890..2777054,-,1054,16079770,2773890,2777054
2777070..2777654,-,194,16079771,2777070,2777654
2777877..2778419,-,180,16079772,2777877,2778419
2778923..2779072,-,49,16079773,2778923,2779072
2779462..2780262,-,266,16079774,2779462,2780262
2780525..2780893,-,122,16079775,2780525,2780893
2781209..2784151,+,980,16079776,2781209,2784151
2784170..2784652,+,160,16079777,2784170,2784652
2784688..2784918,-,76,16079778,2784688,2784918
2785001..2786140,-,379,16079779,2785001,2786140
2786142..2787065,-,307,16079780,2786142,2787065
2787130..2787825,-,231,16079781,2787130,2787825
2787846..2788487,-,213,16079782,2787846,2788487
2788680..2788883,+,67,16079783,2788680,2788883
2788920..2789621,-,233,16079784,2788920,2789621
2789686..2791440,-,584,16079785,2789686,2791440
2791494..2791967,-,157,16079786,2791494,2791967
2792218..2792853,-,211,16079787,2792218,2792853
2792860..2794128,-,422,16079788,2792860,2794128
2794147..2795076,-,309,16079789,2794147,2795076
2795082..2795735,-,217,16079790,2795082,2795735
2795887..2796969,-,360,16079791,2795887,2796969
2797100..2797381,-,93,16079792,2797100,2797381
2797399..2797815,-,138,16079793,2797399,2797815
2797823..2798089,-,88,50812272,2797823,2798089
2798174..2800810,-,878,16079794,2798174,2800810
2801141..2802202,-,353,16079795,2801141,2802202
2802358..2803086,+,242,16079796,2802358,2803086
2803108..2803929,+,273,16079797,2803108,2803929
2803990..2804640,+,216,16079798,2803990,2804640
2804657..2805313,+,218,16079799,2804657,2805313
2805348..2805479,-,43,255767626,2805348,2805479
2805501..2805692,-,63,255767627,2805501,2805692
2805704..2806228,-,174,16079800,2805704,2806228
2806286..2808682,-,798,16079801,2806286,2808682
2808707..2809327,-,206,16079802,2808707,2809327
2809413..2810528,-,371,255767628,2809413,2810528
2810559..2811698,-,379,50812274,2810559,2811698
2811717..2812133,-,138,255767629,2811717,2812133
2812336..2813601,+,421,16079807,2812336,2813601
2813643..2814407,-,254,255767630,2813643,2814407
2814743..2816521,-,592,16079809,2814743,2816521
2816535..2817809,-,424,16079810,2816535,2817809
2818191..2818361,-,56,16079811,2818191,2818361
2818494..2820050,+,518,16079812,2818494,2820050
2820077..2820475,-,132,50812276,2820077,2820475
2820529..2822733,-,734,255767631,2820529,2822733
2822901..2823413,-,170,16079815,2822901,2823413
2823419..2825779,-,786,16079816,2823419,2825779
2825846..2826169,-,107,16079817,2825846,2826169
2826245..2826742,-,165,16079818,2826245,2826742
2826900..2829113,-,737,16081162,2826900,2829113
2829152..2829448,-,98,16079819,2829152,2829448
2829564..2831120,+,518,16079820,2829564,2831120
2831124..2831780,-,218,16079821,2831124,2831780
2831915..2832367,+,150,16079822,2831915,2832367
2832424..2832690,-,88,255767632,2832424,2832690
2832727..2833872,-,381,16079824,2832727,2833872
2833899..2834927,-,342,16079825,2833899,2834927
2834957..2835157,-,66,255767633,2834957,2835157
2835150..2836154,-,334,50812277,2835150,2836154
2836165..2836770,-,201,16079826,2836165,2836770
2836909..2837421,-,170,16079827,2836909,2837421
2837469..2838776,-,435,255767634,2837469,2838776
2838847..2839872,-,341,16079829,2838847,2839872
2840110..2840757,+,215,255767635,2840110,2840757
2841169..2841300,+,43,16079832,2841169,2841300
2841307..2841447,+,46,255767636,2841307,2841447
2841611..2843065,+,484,255767637,2841611,2843065
2843106..2843828,-,240,16079834,2843106,2843828
2843931..2844527,-,198,255767638,2843931,2844527
2844675..2845838,-,387,16079836,2844675,2845838
2845955..2847061,-,368,16079837,2845955,2847061
2847048..2847917,-,289,16079838,2847048,2847917
2847871..2849466,-,531,16079839,2847871,2849466
2849569..2850756,+,395,16079840,2849569,2850756
2850716..2851258,+,180,255767639,2850716,2851258
2851283..2852140,-,285,16079842,2851283,2852140
2852157..2852600,-,147,16079843,2852157,2852600
2852661..2853947,-,428,16079844,2852661,2853947
2853981..2854559,-,192,16079845,2853981,2854559
2854880..2855164,-,94,16079846,2854880,2855164
2855177..2855515,-,112,255767640,2855177,2855515
2855518..2855826,-,102,16079848,2855518,2855826
2855973..2856839,-,288,16079849,2855973,2856839
2856832..2857626,-,264,16079850,2856832,2857626
2857776..2858582,-,268,16079851,2857776,2858582
2858584..2859264,-,226,16079852,2858584,2859264
2859317..2859835,-,172,16079853,2859317,2859835
2859832..2860704,-,290,255767641,2859832,2860704
2860735..2861748,-,337,255767642,2860735,2861748
2861840..2862535,-,231,16079856,2861840,2862535
2862572..2863141,-,189,16079857,2862572,2863141
2863294..2864292,-,332,16079858,2863294,2864292
2864426..2865172,-,248,255767643,2864426,2865172
2865312..2866604,-,430,16079860,2865312,2866604
2866664..2869306,-,880,255767644,2866664,2869306
2869754..2869945,+,63,255767645,2869754,2869945
2869964..2870989,-,341,16079862,2869964,2870989
2871022..2872749,-,575,16079863,2871022,2872749
2872880..2874172,-,430,16079864,2872880,2874172
2874202..2875176,-,324,16079865,2874202,2875176
2875173..2875961,-,262,16079866,2875173,2875961
2875951..2876895,-,314,16079867,2875951,2876895
2876928..2877758,-,276,255767646,2876928,2877758
2877766..2879133,-,455,16079869,2877766,2879133
2879363..2879860,+,165,255767647,2879363,2879860
2879882..2880469,-,195,16079871,2879882,2880469
2880466..2882790,-,774,16079872,2880466,2882790
2882971..2884629,-,552,16079873,2882971,2884629
2884781..2886043,-,420,255767648,2884781,2886043
2886315..2887589,-,424,16079875,2886315,2887589
2887817..2888821,-,334,255767649,2887817,2888821
2888940..2889539,-,199,16079877,2888940,2889539
2889552..2890970,-,472,16079878,2889552,2890970
2891020..2892117,-,365,255767650,2891020,2892117
2892138..2893694,-,518,16079880,2892138,2893694
2893681..2894709,-,342,16079881,2893681,2894709
2894733..2895251,-,172,255767651,2894733,2895251
2895248..2896972,-,574,16079883,2895248,2896972
2897788..2898123,+,111,16079884,2897788,2898123
2898292..2898747,+,151,16079885,2898292,2898747
2898931..2899752,+,273,255767652,2898931,2899752
2900020..2900529,-,169,255767653,2900020,2900529
2900545..2901141,-,198,16079888,2900545,2901141
2901154..2901891,-,245,16079889,2901154,2901891
2902002..2903102,-,366,16079890,2902002,2903102
2903217..2904035,-,272,255767654,2903217,2904035
2904043..2904483,-,146,16079892,2904043,2904483
2904727..2904951,-,74,255767655,2904727,2904951
2905067..2905510,-,147,16079894,2905067,2905510
2905571..2906332,-,253,16079895,2905571,2906332
2906335..2908095,-,586,255767656,2906335,2908095
2908129..2908737,-,202,16079897,2908129,2908737
2909030..2909476,+,148,16079898,2909030,2909476
2909520..2910746,-,408,16079899,2909520,2910746
2911116..2912888,-,590,255767657,2911116,2912888
2913024..2913338,-,104,16079902,2913024,2913338
2913661..2915148,-,495,255767658,2913661,2915148
2915365..2916342,-,325,16079904,2915365,2916342
2916378..2917151,-,257,16079905,2916378,2917151
2917166..2917942,-,258,16079906,2917166,2917942
2917957..2918541,-,194,16079907,2917957,2918541
2918646..2920328,-,560,16079908,2918646,2920328
2920517..2920921,-,134,16079909,2920517,2920921
2920936..2923293,-,785,16079910,2920936,2923293
2923314..2925026,-,570,16079911,2923314,2925026
2925100..2925633,-,177,16079912,2925100,2925633
2925640..2925897,-,85,16079913,2925640,2925897
2926031..2926972,+,313,16079914,2926031,2926972
2927008..2929422,-,804,16079915,2927008,2929422
2929438..2930472,-,344,16079916,2929438,2930472
2930827..2931573,-,248,16079917,2930827,2931573
2931692..2931907,+,71,16079918,2931692,2931907
2931976..2933082,+,368,255767659,2931976,2933082
2933185..2934597,+,470,16079920,2933185,2934597
2934594..2935928,+,444,16079921,2934594,2935928
2935967..2936209,-,80,16079922,2935967,2936209
2936382..2938178,-,598,255767660,2936382,2938178
2938330..2939832,-,500,255767661,2938330,2939832
2939851..2940696,-,281,255767662,2939851,2940696
2940697..2941638,-,313,16079926,2940697,2941638
2941674..2942975,-,433,255767663,2941674,2942975
2943006..2944190,-,394,16079928,2943006,2944190
2944187..2945005,-,272,16079929,2944187,2945005
2944983..2945672,-,229,16079930,2944983,2945672
2945689..2947371,-,560,16079931,2945689,2947371
2947385..2948875,-,496,255767664,2947385,2948875
2949053..2950024,-,323,255767665,2949053,2950024
2950221..2951306,-,361,16079934,2950221,2951306
2951490..2951882,+,130,16079935,2951490,2951882
2951898..2952167,-,89,16079936,2951898,2952167
2952224..2952583,-,119,16079937,2952224,2952583
2952615..2952815,-,66,16079938,2952615,2952815
2952828..2953349,-,173,16079939,2952828,2953349
2953795..2954460,+,221,255767666,2953795,2954460
2954492..2955187,-,231,16079942,2954492,2955187
2955209..2955649,-,146,16079943,2955209,2955649
2955783..2956508,-,241,16079944,2955783,2956508
2956486..2958267,-,593,16079945,2956486,2958267
2958434..2959216,+,260,255767667,2958434,2959216
2959257..2961188,-,643,16079947,2959257,2961188
2961586..2962431,-,281,255767668,2961586,2962431
2962510..2963151,-,213,16079949,2962510,2963151
2963185..2964120,-,311,16079950,2963185,2964120
2964148..2965566,-,472,16079951,2964148,2965566
2965681..2966139,-,152,16079952,2965681,2966139
2966413..2966793,-,126,255767669,2966413,2966793
2967032..2968054,-,340,16079954,2967032,2968054
2968260..2968640,-,126,16079955,2968260,2968640
2968824..2970014,+,396,16079956,2968824,2970014
2970038..2970880,+,280,16079957,2970038,2970880
2970922..2971515,-,197,16079958,2970922,2971515
2971531..2972163,-,210,255767670,2971531,2972163
2972329..2973159,-,276,255767671,2972329,2973159
2973182..2975824,-,880,16079961,2973182,2975824
2976068..2977807,-,579,16079962,2976068,2977807
2977800..2978522,-,240,255767672,2977800,2978522
2978734..2979672,-,312,16079964,2978734,2979672
2979716..2980987,-,423,16079965,2979716,2980987
2981151..2982269,-,372,16079966,2981151,2982269
2982603..2983067,-,154,16079967,2982603,2983067
2983164..2984279,+,371,16079968,2983164,2984279
2984312..2984695,-,127,16079969,2984312,2984695
2984788..2986545,-,585,16079970,2984788,2986545
2986588..2987547,-,319,16079971,2986588,2987547
2987731..2988708,-,325,16079972,2987731,2988708
2988693..2989565,-,290,255767673,2988693,2989565
2989900..2991132,-,410,16079974,2989900,2991132
2991269..2994616,-,1115,16079975,2991269,2994616
2994756..2995097,+,113,255767674,2994756,2995097
2995067..2995597,+,176,255767675,2995067,2995597
2995699..2995890,+,63,255767676,2995699,2995890
2995908..2996849,-,313,16079977,2995908,2996849
2996980..2997282,+,100,16079978,2996980,2997282
2997301..2998620,-,439,16079979,2997301,2998620
2998796..2999698,-,300,16079980,2998796,2999698
2999717..3000967,-,416,16079981,2999717,3000967
3000985..3001677,-,230,16079982,3000985,3001677
3001724..3003052,-,442,16079983,3001724,3003052
3003049..3003330,-,93,16079984,3003049,3003330
3003345..3004349,-,334,16079985,3003345,3004349
3004346..3005125,-,259,16079986,3004346,3005125
3005122..3005829,-,235,16079987,3005122,3005829
3005859..3006578,-,239,16079988,3005859,3006578
3006600..3007412,-,270,16079989,3006600,3007412
3007426..3008235,-,269,16079990,3007426,3008235
3008249..3008785,-,178,16079991,3008249,3008785
3008938..3009864,+,308,16079992,3008938,3009864
3009915..3010598,-,227,50812279,3009915,3010598
3010661..3011428,-,255,16079994,3010661,3011428
3011555..3011689,-,44,255767677,3011555,3011689
3011751..3013136,-,461,16079996,3011751,3013136
3013133..3014344,-,403,16079997,3013133,3014344
3014514..3015026,-,170,16079998,3014514,3015026
3015111..3016298,-,395,16079999,3015111,3016298
3016646..3017635,-,329,16080000,3016646,3017635
3017696..3018199,-,167,16080001,3017696,3018199
3018309..3018764,-,151,16080002,3018309,3018764
3018778..3019458,-,226,16080003,3018778,3019458
3019533..3020027,-,164,16080004,3019533,3020027
3020040..3021047,-,335,16080005,3020040,3021047
3021233..3022036,+,267,16080006,3021233,3022036
3022068..3023657,-,529,16080007,3022068,3023657
3023677..3025266,-,529,255767678,3023677,3025266
3025445..3025654,-,69,16080009,3025445,3025654
3025748..3026953,-,401,255767679,3025748,3026953
3026957..3028102,-,381,16080011,3026957,3028102
3028297..3029634,+,445,16080012,3028297,3029634
3029729..3031417,-,562,16080013,3029729,3031417
3031614..3032420,+,268,16080014,3031614,3032420
3032417..3033040,-,207,16080015,3032417,3033040
3033167..3033658,+,163,255767680,3033167,3033658
3033696..3035435,-,579,16080017,3033696,3035435
3035730..3036332,+,200,16080018,3035730,3036332
3036603..3037871,-,422,16080019,3036603,3037871
3038060..3038203,-,47,255767681,3038060,3038203
3038213..3039931,-,572,16080020,3038213,3039931
3040092..3040724,+,210,16080021,3040092,3040724
3040751..3041395,+,214,16080022,3040751,3041395
3041392..3042555,+,387,16080023,3041392,3042555
3042566..3043294,-,242,16080024,3042566,3043294
3043284..3044102,-,272,16080025,3043284,3044102
3044165..3045169,-,334,16080026,3044165,3045169
3045445..3046521,-,358,16080027,3045445,3046521
3046757..3047083,-,108,16080028,3046757,3047083
