Location,Strand,Length,PID,start,end
2948657..2950483,-,608,16130723,2948657,2950483
2950483..2954025,-,1180,16130724,2950483,2954025
2954018..2956906,-,962,16130725,2954018,2956906
2957082..2960450,-,1122,16130726,2957082,2960450
2960463..2960786,-,107,16130727,2960463,2960786
2960771..2961178,-,135,90111493,2960771,2961178
2961175..2961738,-,187,16130729,2961175,2961738
2961729..2962199,-,156,16130730,2961729,2962199
2962383..2963177,-,264,16130731,2962383,2963177
2963184..2964059,-,291,16130732,2963184,2964059
2964210..2966456,-,748,16130733,2964210,2966456
2966469..2966999,-,176,16130734,2966469,2966999
2967684..2968373,+,229,16130735,2967684,2968373
2968442..2969155,+,237,16130736,2968442,2969155
2969293..2969511,+,72,16130737,2969293,2969511
2969619..2970659,+,346,16130738,2969619,2970659
2970691..2971884,-,397,16130739,2970691,2971884
2971877..2974036,-,719,16130740,2971877,2974036
2974621..2975652,+,343,16130741,2974621,2975652
2975659..2976921,-,420,16130742,2975659,2976921
2977043..2977978,+,311,16130743,2977043,2977978
2977965..2978657,-,230,16130744,2977965,2978657
2978786..2980204,-,472,16130745,2978786,2980204
2980519..2981280,-,253,16130746,2980519,2981280
2981310..2982146,-,278,16130747,2981310,2982146
2982433..2983614,-,393,90111494,2982433,2983614
2983869..2985098,+,409,16130749,2983869,2985098
2985558..2986190,+,210,90111495,2985558,2986190
2986524..2987333,+,269,16130751,2986524,2987333
2987326..2987808,+,160,90111496,2987326,2987808
2987841..2987921,-,26,226524744,2987841,2987921
2987957..2988382,-,141,90111497,2987957,2988382
2989290..2989781,+,163,16130755,2989290,2989781
2990116..2991492,+,458,16130756,2990116,2991492
2991660..2991878,+,72,16130757,2991660,2991878
2994394..2995299,-,301,16130763,2994394,2995299
2995257..2995622,-,121,145698306,2995257,2995622
2997158..2997913,-,251,90111503,2997158,2997913
2998367..3000625,+,752,16130768,2998367,3000625
3000636..3001514,+,292,16130769,3000636,3001514
3001511..3001990,+,159,16130770,3001511,3001990
3002030..3003808,-,592,16130771,3002030,3003808
3004284..3005474,+,396,49176276,3004284,3005474
3005532..3006728,+,398,16130773,3005532,3006728
3006786..3007997,+,403,16130774,3006786,3007997
3008050..3009435,+,461,90111504,3008050,3009435
3009483..3010415,+,310,16130776,3009483,3010415
3010636..3012261,-,541,16130777,3010636,3012261
3012309..3013079,-,256,90111505,3012309,3013079
3013182..3013760,+,192,16130779,3013182,3013760
3014082..3017180,+,1032,16130780,3014082,3017180
3017183..3018511,+,442,90111506,3017183,3018511
3018562..3019341,+,259,16130782,3018562,3019341
3019338..3022208,+,956,16130783,3019338,3022208
3022373..3023773,+,466,90111507,3022373,3023773
3023788..3025107,+,439,16130785,3023788,3025107
3025143..3026510,+,455,49176279,3025143,3026510
3026546..3027034,-,162,90111508,3026546,3027034
3027034..3028953,-,639,90111509,3027034,3028953
3029389..3030837,+,482,90111510,3029389,3030837
3030839..3030964,+,41,226524745,3030839,3030964
3031087..3031635,+,182,16130791,3031087,3031635
3031679..3033196,-,505,16130792,3031679,3033196
3033206..3034304,-,365,16130793,3033206,3034304
3034395..3036128,-,577,16130794,3034395,3036128
3036134..3036844,-,236,16130795,3036134,3036844
3036869..3037765,-,298,16130796,3036869,3037765
3037877..3038398,+,173,16130797,3037877,3038398
3038438..3038845,-,135,16130798,3038438,3038845
3038826..3039092,-,88,16130799,3038826,3039092
3039335..3040315,+,326,16130800,3039335,3040315
3040511..3041170,-,219,16130801,3040511,3041170
3041334..3041645,-,103,16130802,3041334,3041645
3041684..3043123,+,479,16130803,3041684,3043123
3043180..3043923,-,247,16130804,3043180,3043923
3044190..3047063,-,957,16130805,3044190,3047063
3047182..3047571,-,129,16130806,3047182,3047571
3047595..3048689,-,364,16130807,3047595,3048689
3049137..3050339,-,400,16130808,3049137,3050339
3050362..3051540,-,392,16130809,3050362,3051540
3051537..3052862,-,441,16130810,3051537,3052862
3052888..3053466,-,192,90111511,3052888,3053466
3053634..3053963,+,109,16130812,3053634,3053963
3054263..3054811,+,182,49176282,3054263,3054811
3054912..3054971,-,19,226524746,3054912,3054971
3055200..3056432,-,410,16130814,3055200,3056432
3056688..3057347,-,219,16130815,3056688,3057347
3057775..3058668,+,297,16130817,3057775,3058668
3058872..3061016,+,714,16130818,3058872,3061016
3061009..3062004,+,331,16130819,3061009,3062004
3062015..3062800,+,261,90111512,3062015,3062800
3062824..3064302,+,492,16130821,3062824,3064302
3064299..3065195,-,298,90111513,3064299,3065195
3065362..3066102,-,246,16130823,3065362,3066102
3066195..3066830,-,211,16130824,3066195,3066830
3066969..3067829,-,286,16130825,3066969,3067829
3068187..3069266,-,359,16130826,3068187,3069266
3069481..3070644,-,387,16130827,3069481,3070644
3070694..3071713,-,339,16130828,3070694,3071713
3071998..3072711,-,237,16130829,3071998,3072711
3072708..3073217,-,169,16130830,3072708,3073217
3073239..3074204,-,321,16130831,3073239,3074204
3074201..3075478,-,425,49176285,3074201,3075478
3075493..3076881,-,462,16130834,3075493,3076881
3076909..3077352,-,147,16130835,3076909,3077352
3077666..3079657,-,663,49176286,3077666,3079657
3079935..3080693,+,252,90111514,3079935,3080693
3080899..3081819,-,306,16130838,3080899,3081819
3081957..3083933,-,658,16130839,3081957,3083933
3083942..3084073,-,43,145698307,3083942,3084073
3084209..3084424,+,71,16130841,3084209,3084424
3084728..3085882,+,384,16130843,3084728,3085882
3086306..3087700,+,464,16130844,3086306,3087700
3087777..3088274,+,165,16130845,3087777,3088274
3088369..3089076,+,235,16130846,3088369,3089076
3089156..3089887,+,243,90111515,3089156,3089887
3089900..3090850,+,316,16130848,3089900,3090850
3090959..3091522,+,187,90111516,3090959,3091522
3091522..3091938,+,138,16130850,3091522,3091938
3092122..3093102,-,326,90111517,3092122,3093102
3093120..3093824,+,234,16130852,3093120,3093824
3093842..3094408,+,188,16130853,3093842,3094408
3094405..3094695,+,96,90111518,3094405,3094695
3094703..3095296,+,197,16130855,3094703,3095296
3095289..3096425,+,378,16130856,3095289,3096425
3096580..3097587,-,335,16130857,3096580,3097587
3097704..3098750,-,348,16130858,3097704,3098750
3098926..3099645,-,239,16130859,3098926,3099645
3099829..3100155,-,108,90111519,3099829,3100155
3100155..3100874,-,239,16130861,3100155,3100874
3101035..3102087,+,350,16130862,3101035,3102087
3102115..3102390,+,91,16130863,3102115,3102390
3102455..3103534,+,359,90111520,3102455,3103534
3103736..3104992,+,418,90111521,3103736,3104992
3105042..3107177,-,711,90111522,3105042,3107177
3107575..3108282,+,235,16130867,3107575,3108282
3108612..3109148,-,178,16130868,3108612,3109148
3111089..3111499,-,136,16130871,3111089,3111499
3111565..3112374,-,269,90111523,3111565,3112374
3112572..3117134,-,1520,49176293,3112572,3117134
3117619..3119301,-,560,16130875,3117619,3119301
3119656..3121827,-,723,16130876,3119656,3121827
3121849..3122253,-,134,16130877,3121849,3122253
3122258..3123481,-,407,49176294,3122258,3123481
3123492..3124544,-,350,49176295,3123492,3124544
3124544..3126043,-,499,16130879,3124544,3126043
3126294..3127058,+,254,16130880,3126294,3127058
3128200..3129216,+,338,16130882,3128200,3129216
3129363..3130430,-,355,49176296,3129363,3130430
3130476..3131234,-,252,16130884,3130476,3131234
3131266..3131979,-,237,16130885,3131266,3131979
3132153..3132845,+,230,16130886,3132153,3132845
3132894..3134393,-,499,16130887,3132894,3134393
3134685..3136544,-,619,16130888,3134685,3136544
3136749..3137615,+,288,90111524,3136749,3137615
3137738..3137986,-,82,16130890,3137738,3137986
3137999..3138340,-,113,16130891,3137999,3138340
3138333..3138821,-,162,16130892,3138333,3138821
3138814..3139308,-,164,16130893,3138814,3139308
3139308..3141011,-,567,16130894,3139308,3141011
3141008..3142186,-,392,16130895,3141008,3142186
3142176..3143162,-,328,16130896,3142176,3143162
3143165..3144283,-,372,16130897,3143165,3144283
3144472..3144759,-,95,16130898,3144472,3144759
3145919..3146959,+,346,16130899,3145919,3146959
3146999..3147493,-,164,16130900,3146999,3147493
3147684..3148568,+,294,16130901,3147684,3148568
3148840..3149265,-,141,16130903,3148840,3149265
3149272..3150006,-,244,16130904,3149272,3150006
3150258..3151445,+,395,16130906,3150258,3151445
3151585..3152244,+,219,16130907,3151585,3152244
3152284..3153240,-,318,90111526,3152284,3153240
3153377..3154540,+,387,16130909,3153377,3154540
3154645..3155472,+,275,90111527,3154645,3155472
3155672..3156598,+,308,49176301,3155672,3156598
3156649..3156906,+,85,16130912,3156649,3156906
3156949..3159168,-,739,49176302,3156949,3159168
3159279..3160691,-,470,16130913,3159279,3160691
3160766..3161503,-,245,16130914,3160766,3161503
3161737..3163995,-,752,16130915,3161737,3163995
3164133..3165740,-,535,16130916,3164133,3165740
3165873..3166268,-,131,16130917,3165873,3166268
3166270..3166566,-,98,16130918,3166270,3166566
3166771..3167253,-,160,49176303,3166771,3167253
3167306..3167698,-,130,16130920,3167306,3167698
3167850..3168509,+,219,16130921,3167850,3168509
3168506..3169855,+,449,16130922,3168506,3169855
3169901..3170233,-,110,16130923,3169901,3170233
3170552..3171133,+,193,16130924,3170552,3171133
3171164..3171478,+,104,16130925,3171164,3171478
3171526..3173418,-,630,16130926,3171526,3173418
3173447..3174028,-,193,16130927,3173447,3174028
3174028..3174855,-,275,16130928,3174028,3174855
3174880..3175302,-,140,16130929,3174880,3175302
3175303..3175932,-,209,16130930,3175303,3175932
3176137..3177618,+,493,90111528,3176137,3177618
3177766..3178437,+,223,145698308,3177766,3178437
3178443..3179603,+,386,16130934,3178443,3179603
3179641..3180429,-,262,226524747,3179641,3180429
3180572..3181345,+,257,16130936,3180572,3181345
3181835..3182488,-,217,16130937,3181835,3182488
3182862..3183152,+,96,90111530,3182862,3183152
3183436..3183987,+,183,16130939,3183436,3183987
3184209..3184574,+,121,145698309,3184209,3184574
3184532..3185437,+,301,16130941,3184532,3185437
3187903..3188652,+,249,90111532,3187903,3188652
3188654..3189718,+,354,16130944,3188654,3189718
3189761..3189961,-,66,16130945,3189761,3189961
3190230..3190859,+,209,16130946,3190230,3190859
3190886..3192547,+,553,16130947,3190886,3192547
3192788..3192847,+,19,226524748,3192788,3192847
3193163..3193222,+,19,226524749,3193163,3193222
3193342..3194775,-,477,16130948,3193342,3194775
3194823..3197663,-,946,16130949,3194823,3197663
3197686..3198987,-,433,16130950,3197686,3198987
3199229..3199849,+,206,16130951,3199229,3199849
3199913..3201151,+,412,16130952,3199913,3201151
3201332..3202153,-,273,16130953,3201332,3202153
3202243..3202611,-,122,90111533,3202243,3202611
3202716..3203333,+,205,16130955,3202716,3203333
3203346..3204278,-,310,16130956,3203346,3204278
3204485..3205396,+,303,16130957,3204485,3205396
3205393..3205998,+,201,16130958,3205393,3205998
3206046..3207509,+,487,16130959,3206046,3207509
3207552..3208565,-,337,16130960,3207552,3208565
3208803..3209018,+,71,16130961,3208803,3209018
3209129..3210874,+,581,16130962,3209129,3210874
3211069..3212910,+,613,16130963,3211069,3212910
3212989..3213495,-,168,16130964,3212989,3213495
3213749..3214513,-,254,16130965,3213749,3214513
3214801..3215424,+,207,16130966,3214801,3215424
3215578..3217098,-,506,16130967,3215578,3217098
3217516..3218895,+,459,145698310,3217516,3218895
3218937..3219269,-,110,16130969,3218937,3219269
3219488..3220471,+,327,16130970,3219488,3220471
3220655..3223747,+,1030,49176308,3220655,3223747
3223744..3224193,+,149,16130972,3223744,3224193
3224256..3225689,+,477,49176309,3224256,3225689
3225823..3226893,+,356,16130974,3225823,3226893
3226910..3229261,+,783,16130975,3226910,3229261
3229687..3231705,+,672,16130976,3229687,3231705
3231750..3232166,-,138,16130977,3231750,3232166
3232163..3232477,-,104,16130978,3232163,3232477
3232761..3233897,-,378,90111535,3232761,3233897
3233982..3234485,+,167,90111536,3233982,3234485
3234562..3235254,+,230,16130981,3234562,3235254
3235333..3236319,+,328,145698311,3235333,3236319
3236602..3237567,+,321,49176311,3236602,3237567
3237966..3239210,+,414,16130984,3237966,3239210
3239215..3239766,-,183,16130985,3239215,3239766
3239849..3241336,-,495,16130986,3239849,3241336
3241351..3242763,-,470,16130987,3241351,3242763
3243126..3244544,+,472,16130988,3243126,3244544
3244674..3245450,+,258,90111537,3244674,3245450
3245795..3246457,+,220,16130990,3245795,3246457
3246461..3246844,+,127,16130991,3246461,3246844
3246991..3247359,+,122,90111538,3246991,3247359
3247397..3247702,+,101,16130993,3247397,3247702
3247705..3248109,+,134,16130994,3247705,3248109
3248099..3248398,+,99,16130995,3248099,3248398
3248584..3248976,+,130,90111539,3248584,3248976
3249046..3250032,+,328,16130997,3249046,3250032
3250326..3250691,+,121,16130998,3250326,3250691
3250933..3251289,+,118,16130999,3250933,3251289
3251340..3252236,-,298,16131000,3251340,3252236
3252341..3253042,+,233,16131001,3252341,3253042
3253065..3253229,+,54,90111540,3253065,3253229
3253363..3254673,-,436,49176312,3253363,3254673
3254701..3256032,-,443,145698312,3254701,3256032
3256307..3257671,-,454,49176314,3256307,3257671
3257743..3258132,-,129,90111542,3257743,3258132
3258146..3260440,-,764,49176316,3258146,3260440
3260474..3261682,-,402,145698313,3260474,3261682
3261708..3263039,-,443,16131009,3261708,3263039
3263061..3264050,-,329,16131010,3263061,3264050
3264149..3265087,-,312,16131011,3264149,3265087
3265402..3265620,+,72,162135908,3265402,3265620
3265876..3266415,+,179,90111544,3265876,3266415
3266437..3267624,+,395,16131014,3266437,3267624
3268647..3269792,-,381,145698314,3268647,3269792
3269889..3270773,-,294,145698315,3269889,3270773
3270809..3271579,-,256,16131018,3270809,3271579
3271595..3272929,-,444,16131019,3271595,3272929
3273304..3274875,+,523,16131020,3273304,3274875
3275024..3275359,+,111,16131021,3275024,3275359
3275359..3275823,+,154,16131022,3275359,3275823
3275878..3276687,-,269,16131023,3275878,3276687
3276936..3278216,+,426,16131024,3276936,3278216
3278239..3278712,+,157,90111546,3278239,3278712
3279998..3281152,+,384,16131028,3279998,3281152
3281165..3282025,+,286,16131029,3281165,3282025
3282192..3282668,+,158,16131030,3282192,3282668
3282707..3283510,+,267,16131031,3282707,3283510
3283500..3284291,+,263,16131032,3283500,3284291
3284292..3285047,+,251,16131033,3284292,3285047
3285448..3286032,+,194,16131034,3285448,3286032
3286112..3286807,+,231,16131035,3286112,3286807
3286836..3289352,+,838,16131036,3286836,3289352
3289363..3290454,+,363,16131037,3289363,3290454
3290497..3291357,-,286,16131038,3290497,3291357
3291422..3293458,+,678,16131039,3291422,3293458
3293416..3293811,+,131,16131040,3293416,3293811
3293831..3294421,+,196,16131041,3293831,3294421
3294431..3295006,+,191,16131042,3294431,3295006
3295120..3296160,-,346,16131043,3295120,3296160
3296233..3296868,-,211,90111547,3296233,3296868
3296996..3297514,+,172,90111548,3296996,3297514
3297494..3297937,-,147,16131046,3297494,3297937
3297988..3298290,+,100,16131047,3297988,3298290
3298277..3298780,-,167,16131048,3298277,3298780
3298774..3299298,-,174,16131049,3298774,3299298
3299507..3300502,+,331,16131050,3299507,3300502
3300511..3301389,+,292,90111549,3300511,3301389
3301470..3302477,+,335,16131052,3301470,3302477
3302595..3303839,-,414,16131053,3302595,3303839
3303993..3305882,-,629,90111550,3303993,3305882
3305875..3305955,-,26,226524750,3305875,3305955
3306062..3306946,-,294,16131055,3306062,3306946
3307055..3309190,-,711,145698316,3307055,3309190
3309437..3309706,-,89,16131057,3309437,3309706
3309855..3310799,-,314,16131058,3309855,3310799
3310799..3311200,-,133,16131059,3310799,3311200
3311364..3314036,-,890,16131060,3311364,3314036
3314061..3315548,-,495,16131061,3314061,3315548
3315576..3316028,-,150,226524751,3315576,3316028
3316659..3318002,+,447,16131063,3316659,3318002
3318010..3319635,-,541,90111552,3318010,3319635
3320195..3320527,-,110,16131065,3320195,3320527
3320755..3322092,-,445,16131066,3320755,3322092
3322085..3322933,-,282,90111553,3322085,3322933
3323023..3324957,-,644,16131068,3323023,3324957
3325057..3325686,-,209,16131069,3325057,3325686
3325812..3326105,+,97,16131070,3325812,3326105
3326261..3326737,-,158,90111554,3326261,3326737
3326985..3328418,+,477,16131072,3326985,3328418
3328604..3329776,-,390,16131073,3328604,3329776
3329792..3330757,-,321,16131074,3329792,3330757
